start_date,end_date,created_on,lat,lon,l1,l2,l3,rooms,bedrooms,bathrooms,surface_total,surface_covered,price,currency,title,description,property_type,operation_type
2019-10-17,2019-10-24,2019-10-17,-34.6082460187,-58.4442617667,Argentina,Capital Federal,Abasto,2.0,1.0,1.0,31.0,31.0,75000.0,USD,Departamento de 2 ambientes en Venta en Abasto,"Lindo monoambiente duplex, 31 m2, living-comedor, cocina con conexion p/lavarropas, baño completo,  piso de porcelanato, Apto profesional, Sum c/lavadero - edificio con loundry, parrilla- terraza,  Ideal para invertir!  Se deja constancia que las caracteristicas, medidas, expensas y superficies  consignadas son aproximadas, sujetos a verificación y/o ajuste. El precio del inmueble puede ser modificado sin previo aviso. Fotos de carácter no contractual. Las unidades publicadas están sujetas a disponibilidad. COMERCIALIZA INMOBILIARIA MIGLIORISI - AV. CORRIENTES 4599 - T.E.: 11-52721892 / 11-52734599",Departamento,Venta
2019-10-17,2019-10-28,2019-10-17,-34.6038897,-58.41099820000001,Argentina,Capital Federal,Abasto,1.0,1.0,1.0,22.0,22.0,48000.0,USD,Monoambiente Vista Abierta,"Excelente Inversion o 1era vivienda en renovada zona del tradicional barrio porteño Abasto. Contrafrente con vista a Shoping AbastoActualmente alquilado ,exelente renta.Cercano a 2 lineas de subtes y a Facultades.",Departamento,Venta
2019-10-17,2019-11-13,2019-10-17,-34.626239700000006,-58.4620784,Argentina,Capital Federal,Flores,2.0,1.0,1.0,45.0,45.0,95000.0,USD,Listo para mudarte- Excelente 2 ambientes amplios + Baulera en venta - 45m2- Flores,"Inmejorable ubicación a tan solo 2 cuadras del subte linea A y del tren ""Estación de Flores"". Depto 2 ambientes super luminoso, este se encuentra en un 5° piso, disposición lateral, expensas bajas.-El living comedor es un espacio amplio con pisos de parquet, un aire acondicionado Frío/calor. Una gran apertura de aluminio nos dirige a un balcón cubierto con espacio para lavadero, el cual posee un ventanal que permite ingresar mucha luz y aire en cada uno de los ambientes. -La cocina es un espacio agradable de concepto abierto al living, con alacenas y bajo mesada, extractor, un calefón tiro balanceado, una mesada y barra desayunadora de granito. Terraza accesible y baulera de uso común. -1 dormitorio amplio con placard integrado.-1 baño con bañera totalmente reciclado a nuevo!!!.Medidas aprox:-Living: 3.80 X 4.50-Cocina: 2.60 X 1.50-Habitación: 3.15 x 3.40-Baño: 2.20 x 1.90-Balcón: 3.30 X 1.08Toda la información publicada, está sujeta a las verificaciones respectivas por parte de los interesados y sus asesores, antes de realizar una operación. Las descripciones del inmueble ya sean arquitectónicas o funcionales, sus medidas, fotos o características, valores de expensas, servicios e impuestos, pueden contener alguna inexactitud y son meramente descriptivas. Venta supeditada al cumplimiento por parte del propietario de los requisitos de la resolución general Nº 2371 de la AFIP (pedido de COTI) - MAT CUCICBA 6786 / MAT CMCPSI 6585",Departamento,Venta
2019-10-17,2019-12-23,2019-10-17,-34.6256109045,-58.4624025767,Argentina,Capital Federal,Flores,2.0,1.0,1.0,45.0,45.0,95000.0,USD,Venta. Departamento 2 ambientes. Baulera. Excelente ubicación. Caracas y Bacacay. Flores.,CARACTERÍSTICAS- Ambientes: 2- Superficie Total: 45m²- Superficie Cubierta: 45m²- Dormitorios: 1- Baños: 1.- Living Comedor.- Cocina.- Lavadero.- Baulera.- Expensas: $2.100.-- NEGOCIABLE.- APTO CRÉDITO.Riveros Negocios InmobiliariosCPI 6370CMCPSI 6392Cel. +54 11 Tel.  +54 11 ,Departamento,Venta
2019-10-17,2019-12-23,2019-10-17,-34.63666129999999,-58.4711703,Argentina,Capital Federal,Flores,2.0,1.0,1.0,58.0,48.0,154000.0,USD,VENTA - 2 AMBIENTES A ESTRENAR CON BALCÓN -  FLORES,"******ESPECTACULAR DOS AMBIENTES A LA VENTA A ESTRENAR, UBICADO EN PLENO BARRIO DE FLORES.LA UNIDAD CUENTA CON AMPLIO LIVING COMEDOR, CON SALIDA A BALCON TERRAZA, COCINA AMERICANA CON HORNOS Y ANAFES A GAS. MUEBLES BAJO Y SOBRE MESADA. BAÑO COMPLETO. GRAN PLACARD DE GUARDADO. ESTUFA A GAS.   PISOS DE CERÁMICA TIPO PORCELANATO.COCHERAS OPCIONALES A LA VENTA: 23.000 / 25.000 USDEDIFICIO CON LAUNDRYNO DEJES DE VISITARLOVISITAS PROGRAMADAS:  -  **Las medidas son a modo informativo y pueden sufrir variaciones siendo las definitivas las que surjan de la escritura o boleto**",Departamento,Venta
2019-10-17,2019-12-23,2019-10-17,-34.63391370000001,-58.4700128,Argentina,Capital Federal,Flores,2.0,1.0,1.0,50.0,48.0,132000.0,USD,DEPARTAMENTO A ESTRENAR EN FLORES!!! DOS AMBIENTES CON BALCON A LA CALLE,"Hermoso departamento a estrenar, ya terminado de dos ambientes a saber:Cocina completa con anafe y horno, living comedor con balcón, dormitorio con placard terminado el interior.Muy luminoso orientación Norte, a la calle en un 5º piso.Cerca de Tren Sarmiento, estación Flores y del subte ""A"" San Pedrito.El edificio cuenta con SUM, Parrillas, y Laundry.Matrícula: CUCICBA 1114",Departamento,Venta
2019-10-17,9999-12-31,2019-10-17,,,Argentina,Bs.As. G.B.A. Zona Oeste,Morón,2.0,1.0,1.0,45.0,45.0,110000.0,USD,VENTA DEPARTAMENTO EN CIUDAD JARDIN,"Venta departamento de 2 ambientes en excelente ubicación, a metros de la plaza del avión, edificio con 4 ascensores y grupo electrógeno.Cocina independiente, living comedor, dormitorio, baño completo. BUEN ESTADO!!!Medidas informadas según título.Departamento apto profesional<br>",Departamento,Venta
2019-10-17,2019-12-23,2019-10-17,-34.5503815,-58.4615851,Argentina,Capital Federal,Nuñez,2.0,1.0,1.0,45.0,41.0,150000.0,USD,Ohiggins 3100 -  2 amb muy funcional c/balcon ,Complejo Aquarel XXIVA 4 cuadras de Av. CabildoA 10´ de  estación Congreso de Tucuman Subte D Edificio de 4 pisos con ambientes muy funcionalesDepartamentos de 2 ambientes con balcónCocina integradaDetalles de terminaciónSe entrega listo para habitar- placard con interiores- Muebles de cocina completo (alacena y bajo mesada)- Porcelanatto en pisos- Portero visor- A/A frío CalorCocheras Optativas (u$ 25.000)Boleto + Cuotas hasta la posesiónFecha de Entrega estimada: Marzo 2020,Departamento,Venta
2019-10-17,2019-12-23,2019-10-17,-34.544760100000005,-58.4716172,Argentina,Capital Federal,Nuñez,1.0,1.0,1.0,31.0,31.0,95000.0,USD,"VENDE EN NUÑEZ MONOAMBIENTE, CON BALCÓN TERRAZA. ACEPTA PERMUTA.","Excelente ambiente muy luminoso con balcón terraza a 30 mts de Avenida Cabildo (METROBUS). Amoblado y equipado.* Apto Crédito Bancario.* Superficie: 31 m2 , 24 m2 cubiertos, 7m2 de balcón terraza.* Piso: 5to.",Departamento,Venta
2019-10-17,2019-11-01,2019-10-17,-34.60218,-58.4224,Argentina,Capital Federal,Almagro,2.0,1.0,1.0,41.0,41.0,97000.0,USD,Departamento de 2 ambientes en Venta en Almagro,"Muy lindo departamento de 2 ambientes, con buena superficie, 41m2!, muy buen estado, dormitorio con placard y placard en pasillo, cocina amplia con lavadero incorporado, piso de parquet en perfecto estado, baño completo con cañerias nuevas. 1 aire split F/C, 100% Apto profesional por reglamento, Luminoso!, excelente ubicacion!, a una cuadra subte B (Medrano), cerquita de todo en el corazon de Capital!, Se deja constancia que las caracteristicas, medidas, expensas y superficies  consignadas son aproximadas, sujetos a verificación y/o ajuste. El precio del inmueble puede ser modificado sin previo aviso. Fotos de carácter no contractual. Las unidades publicadas están sujetas a disponibilidad. COMERCIALIZA SUC. INMOBILIARIA MIGLIORISI - AV. CORRIENTES 4599 - T.E.: 11-52734599 / 11-52721892",Departamento,Venta
2019-10-17,2019-10-31,2019-10-17,-34.603544799999995,-58.4145672,Argentina,Capital Federal,Almagro,2.0,1.0,1.0,47.0,43.0,120000.0,USD,Departamento de 2 ambientes en Venta en Almagro,"DEPARTAMENTO 2 AMBIENTES AL CONTRAFRENTE - PISO PLASTIFICADO - EDIFICIO DE 5 AÑOS - EXCELENTE UBICACION - SE ENCUENTRA CON RENTA HASTA FIN DE OCTUBRE - Se deja constancia que las caracteristicas, medidas, expensas y superficies  consignadas son aproximadas, sujetos a verificación y/o ajuste. El precio del inmueble puede ser modificado sin previo aviso. Fotos de carácter no contractual. Las unidades publicadas están sujetas a disponibilidad.",Departamento,Venta
2019-10-17,2019-10-27,2019-10-17,-34.60327720000001,-58.428012800000005,Argentina,Capital Federal,Almagro,2.0,1.0,1.0,33.0,33.0,88000.0,USD,Departamento de 2 ambientes en Venta en Almagro,"2 AMBIENTES MUY LUMINOSO. EN BUEN ESTADO. $1.200 EXPENSAS!!!  A METROS DE AVDA. CORRIENTES.CERCA SUBTE. MUCHAS LINEAS DE COLECTIVO. HOSPITAL ITALIANO. PQUE.CENTENARIO. UTN. UP.  IDEAL INVERSOR. A MANO DE TODO.. AMPLIA OFERTA GASTRONOMICA POR LA ZONA.  COMERCIALIZA CORRIENTES 4599 SRL . 52721894 - Se deja constancia que las caracteristicas, medidas, expensas y superficies  consignadas son aproximadas, sujetos a verificación y/o ajuste. El precio del inmueble puede ser modificado sin previo aviso. Fotos de carácter no contractual. Las unidades publicadas están sujetas a disponibilidad.",Departamento,Venta
2019-10-17,2019-11-01,2019-10-17,-34.6040128152,-58.4289662949,Argentina,Capital Federal,Almagro,2.0,1.0,1.0,37.0,33.0,92000.0,USD,Departamento de 2 ambientes en Venta en Almagro norte,"Hermoso 2 ambientes con balcon al frente, 36m2, muy luminoso!, living con salida a balcon (con toldo), cocina con barra desayunadora,  baño refaccionado, dormitorio con amplio placard, piso ceramico y parquet, 1 aire frio/calor, anafe a gas y termotanque electrico, Apto profesional, el edificio cuenta con camaras de seguridad, excelente ubicacion a una cuadra subte B (A. Gallardo), a una cuadra hospital italiano -  ideal inversion o vivienda - oportunidad!!! Se deja constancia que las caracteristicas, medidas, expensas y superficies  consignadas son aproximadas, sujetos a verificación y/o ajuste. El precio del inmueble puede ser modificado sin previo aviso. Fotos de carácter no contractual. Las unidades publicadas están sujetas a disponibilidad. COMERCIALIZA INMOBILIARIA MIGLIORISI - AV. CORRIENTES 4599 - T.E.: 11-52734599 / 11-52721892",Departamento,Venta
2019-10-17,2019-11-01,2019-10-17,-34.607209999999995,-58.370740000000005,Argentina,Capital Federal,Almagro,2.0,1.0,1.0,48.0,45.0,101000.0,USD,Departamento de 2 ambientes en Venta en Almagro,"2 ambientes contra frente muy luminoso,  placard, balcon, lavadero a metros de la estacion Gallardo del subte B. Migliorisi VE - Se deja constancia que las caracteristicas, medidas, expensas y superficies  consignadas son aproximadas, sujetos a verificación y/o ajuste. El precio del inmueble puede ser modificado sin previo aviso. Fotos de carácter no contractual. Las unidades publicadas están sujetas a disponibilidad. A22834 - Se deja constancia que las caracteristicas, medidas, expensas y superficies  consignadas son aproximadas, sujetos a verificación y/o ajuste. El precio del inmueble puede ser modificado sin previo aviso. Fotos de carácter no contractual. Las unidades publicadas están sujetas a disponibilidad.Los datos e imagenes de la propiedad no tienen caracter contractual, los precios y condiciones pueden cambiar sin previo aviso.",Departamento,Venta
2019-10-17,2019-10-31,2019-10-17,-34.590031,-58.4237712,Argentina,Capital Federal,Palermo,2.0,1.0,1.0,52.0,48.0,188000.0,USD,Departamento de 2 ambientes en Venta en Palermo soho,"Excelente departamento de dos ambientes. Unidad con detalles de Categoria.-Cocina a gas, baño completo con bañadera, balcon, dormitorio con placard.Muy Luminoso. Entre los servicios que nos ofrece el edificio tenemos pileta, Laundry, Gym, SUM, etc.- Construcion de alta calidad.OPORTUNIDAD DE VENTA!!! Tel:. Cel:. 15-http:// - Se deja constancia que las caracteristicas, medidas, expensas y superficies  consignadas son aproximadas, sujetos a verificación y/o ajuste. El precio del inmueble puede ser modificado sin previo aviso. Fotos de carácter no contractual. Las unidades publicadas están sujetas a disponibilidad.",Departamento,Venta
2019-10-17,2019-12-23,2019-10-17,,,Argentina,Capital Federal,Palermo,2.0,1.0,2.0,81.0,76.0,410000.0,USD,Nuevo Ingreso Palacio Bellini Alquiler,"Excelente departamento de dos ambientes de 81m2Cochera opcional U$S 50.000cocina semi integrada con islaToilette y placard de recepción.Dormitorio en suite ocn vestidor.Balcón corrido a la pileta con deck.La instalación para calefacción/ aire acondicionado es individual y central para el departamento, mientras que el servicio de agua caliente es central.Todas las Aberturas son de PVC con vidrio de aislamiento térmico reforzado. Todos los ambientes con AA frío/calor. Palacio Bellini El área de amenities ocupa una importante superficie de 2000m2 con pileta de Natación, con servicio de guardavidas y toallas. Salón de fiestas para 300 personas con cocina propia, baños, Gym con servicio de toallas, Sauna con área de relax y masajes, microcine, Bussines center, seguridad 24hs.Excelente ubicación en el Barrio de Palermo Chico, ubicado en un importante predio de 5000m2 el cual ofrece residencias, estudios u oficinas, el hotel, los locales y las cocheras para uso público. A una cuadra de Avenida Las Heras y a cuatro de Avenida Libertador. Zona residencial con edificaciones de gran categoría, y mucha vegetación autóctona, cercano Plaza Alemania, Bosques de Palermo, La Rural, el EcoParque, Campo Hípico Militar, el Jardín Botánico, Monumento de los Españoles, Palacio Errázuriz, hoy Museo de Arte Decorativo, o la actual Embajada de España. Cercano al Shopping ""Alcorta"" y ""Alto Palermo"".La venta de este inmueble está sujeta a la tramitación del Código de Transferencia de Inmuebles (COTI), de conformidad con la normativa vigente (Res. AFIP 2371/08, 2439/08 y ccs.) por parte del propietario.Ante cualquier duda comunicarse al  o vía mail a ",Departamento,Venta
2019-10-17,2019-10-27,2019-10-17,,,Argentina,Capital Federal,Palermo,2.0,1.0,1.0,42.0,38.0,169000.0,USD,Precioso Departamento con cochera  Zona universidad de Palermo!,Excelente ubicación a una cuadra y media de av. Córdoba y una de la universidad de Palermo. El departamento cuenta baño completo con ventilación natural  y cocina cómoda con posibilidad de extractor . Vista abierta y muy luminoso. El valor incluye cochera ! Edificio con Pileta en la terraza y sector solarium- Sum y Laundry - Posee aire acondicionado split frio/calor.Coordinar visita ***** Contacto: Celular: 11 ( mensajes o whatsapp) en Facebook o Instagram: onebrokersTasaciones Profesionales. Matricula 4118: Colegio Profesional Inmobiliario,Departamento,Venta
2019-10-17,2019-12-23,2019-10-17,-34.5844237,-58.419811800000005,Argentina,Capital Federal,Palermo,2.0,1.0,1.0,39.0,39.0,120000.0,USD,Armenia 2400 Palermo 2amb U$120.000 Apto Cred y Prof,"Apto crédito. Apto profesional. Departamento de 2 ambientes, al frente. 2º piso x escalera. Superficie cubierta y total de 39m². Un dormitorio, un baño completo. Living-comedor, cocina. Muy buen estado, luminoso. Pisos de parquet.Edificio de 3 pisos. Antigüedad 50 años. Expensas $3.500 (octubre 2019). Colectivos: 10, 12, 15, 29, 36, 37, 39, 41, 55, 57, 59, 60, 64, 67, 68, 93, 95, 108, 110, 111, 118, 128, 141, 152, 160, 161, 188, 194.Subtes: PLAZA ITALIA (Línea D).Ley 5115: EXCEPTO que en la descripción de la propiedad se indique lo contrario, el edificio puede no contar con rampa para personas con movilidad reducida, y no ser Accesible para personas con discapacidades físicas.-Solo para Alquileres, Ley 5859 art 5 Se encuentra prohibido cobrar comisiones inmobiliarias y gastos de gestoría de informes a los inquilinos de vivienda que sean personas físicas, y el monto máximo de comisión que se le puede requerir a los propietarios será 4,15 % del valor total del respectivo contrato. --Te ofrecemos nuestro SERVICIO de GESTIÓN DE CRÉDITO HIPOTECARIO - SIN COSTO ADICIONAL -- Venta sujeta a la obtención del COTI por parte del propietario.-Las medidas son aproximadas, las reales surgen del titulo o plano de mensura.-Las reservas se toman exclusivamente en la inmobiliaria con el matriculado - Matricula CPI 6099.--",Departamento,Venta
2019-10-17,2019-10-22,2019-10-17,-34.5976131344,-58.416687637,Argentina,Capital Federal,Palermo,2.0,1.0,1.0,49.0,41.0,169000.0,USD,Oportunidad - CON COCHERA !! Excelente ubicación !,"Para Visitarlo contactarse al 01161534481 Marta ( mensajes o whatsapp) Excelente ubicación a una cuadra y media de av. Córdoba y una de la universidad de Palermo. El departamento cuenta buena distribución, tiene doble mesada ,  cocina a GAS ,  baño completo impecable, Piso de Madera Laqueada-   Balcón corrido cómodo  .  Vista abierta y muy luminoso. !  TODO SOL DE MAÑANA - EL VALOR INCLUYE COCHERA-(La cochera es en P.B , no tiene elvador ni rampa , ademas en el sector cochera se pueden guardar bicicletas) Edificio con Pileta en la terraza y sector Solarium- Sum con cocina y parrilla y Laundry - Posee aire acondicionado split frio/calor.Listo para mudarse - Entrega inmediata-Coordinar visita ***** Contacto: Celular: 11 o 01161534481 Marta ( mensajes o whatsapp) en Facebook o Instagram: onebrokersTasaciones Profesionales. Matricula 4118: Colegio Profesional Inmobiliario",Departamento,Venta
2019-10-17,2019-12-23,2019-10-17,-34.583305,-58.42620649999999,Argentina,Capital Federal,Palermo,2.0,1.0,1.0,41.0,41.0,92000.0,USD,Paraguay 4700 Palermo 2amb U$92.000 Apto Prof,"Apto profesional. Departamento de 2 ambientes, al lateral. 1º piso. Superficie cubierta y total de 41m². Un dormitorio, un baño completo. Living-comedor, cocina con lavadero. Balcón cerrado. Baulera. Pisos de porcelanato y parquet. Antigüedad 45 años. Expensas $4.200 (octubre 2019). 5 departamentos por piso. Colectivos: 10, 12, 15, 29, 34, 36, 37, 39, 41, 55, 57, 59, 60, 64, 67, 68, 93, 95, 108, 111, 118, 128, 141, 152, 160, 161, 166, 188, 194.Trenes: Palermo (SAN MARTIN).Ley 5115: EXCEPTO que en la descripción de la propiedad se indique lo contrario, el edificio puede no contar con rampa para personas con movilidad reducida, y no ser Accesible para personas con discapacidades físicas.-Solo para Alquileres, Ley 5859 art 5 Se encuentra prohibido cobrar comisiones inmobiliarias y gastos de gestoría de informes a los inquilinos de vivienda que sean personas físicas, y el monto máximo de comisión que se le puede requerir a los propietarios será 4,15 % del valor total del respectivo contrato. --Te ofrecemos nuestro SERVICIO de GESTIÓN DE CRÉDITO HIPOTECARIO - SIN COSTO ADICIONAL -- Venta sujeta a la obtención del COTI por parte del propietario.-Las medidas son aproximadas, las reales surgen del titulo o plano de mensura.-Las reservas se toman exclusivamente en la inmobiliaria con el matriculado - Matricula CPI 6099.--",Departamento,Venta
2019-10-17,2019-10-22,2019-10-17,-34.5976131344,-58.416687637,Argentina,Capital Federal,Palermo,2.0,1.0,1.0,49.0,41.0,169000.0,USD,Oportunidad - CON COCHERA !! Excelente ubicación !,"Para Visitarlo contactarse al 01161534481 Marta ( mensajes o whatsapp) Excelente ubicación a una cuadra y media de av. Córdoba y una de la universidad de Palermo. El departamento cuenta buena distribución, tiene doble mesada ,  cocina a GAS ,  baño completo impecable, Piso de Madera Laqueada-   Balcón corrido cómodo  .  Vista abierta y muy luminoso. !  TODO SOL DE MAÑANA - EL VALOR INCLUYE COCHERA-(La cochera es en P.B , no tiene elvador ni rampa , ademas en el sector cochera se pueden guardar bicicletas) Edificio con Pileta en la terraza y sector Solarium- Sum con cocina y parrilla y Laundry - Posee aire acondicionado split frio/calor.Listo para mudarse - Entrega inmediata-Coordinar visita ***** Contacto: Celular: 11 o 01161534481 Marta ( mensajes o whatsapp) en Facebook o Instagram: onebrokersTasaciones Profesionales. Matricula 4118: Colegio Profesional Inmobiliario",Departamento,Venta
2019-10-17,2019-10-31,2019-10-17,-34.576254493899995,-58.4388934782,Argentina,Capital Federal,Palermo,2.0,1.0,1.0,50.0,47.0,142000.0,USD,Departamento de 2 ambientes en Venta en Palermo,"Excelente departamento de dos ambientes, ubicado en el exclusivo Barrio de PALERMO HOLLYWOOD. Unidad en desarrollo, precio  de inversión¡¡¡. La presente propiedad cuenta con una superficie cubierta de 47 mts2 y un balcón de 2.5 mts2, cocina y horno electrico, griferias e instalación de sanitarios y aberturas de primer nivel.  Interesante diseño y estilo predominan en el presente proyecto.  OPORTUNIDAD Entrega estimada de posesión.  Diciembre 2020.- Cel:. 15- Se deja constancia que las caracteristicas, medidas, expensas y superficies  consignadas son aproximadas, sujetos a verificación y/o ajuste. El precio del inmueble puede ser modificado sin previo aviso. Fotos de carácter no contractual. Las unidades publicadas están sujetas a disponibilidad.",Departamento,Venta
2019-10-17,2019-10-31,2019-10-17,-34.595621,-58.408867,Argentina,Capital Federal,Palermo,2.0,1.0,1.0,42.0,40.0,115000.0,USD,Departamento de 2 ambientes en Venta en Palermo,"DPTO 2 AMB CON DETALLES EN INMEJORABLE UBICACION - 40MTRS APROX. LATERAL CON BALCON LAVADERO - BAJAS EXPENSAS - IDEAL PARA INVERSION - AMPLIOS MEDIOS DE TRANSPORTE - COMERCIALIZA MIGLIORISI AV. CORDOBA 3401 -  - Se deja constancia que las caracteristicas, medidas, expensas y superficies  consignadas son aproximadas, sujetos a verificación y/o ajuste. El precio del inmueble puede ser modificado sin previo aviso. Fotos de carácter no contractual. Las unidades publicadas están sujetas a disponibilidad.",Departamento,Venta
2019-10-17,2019-11-27,2019-10-17,-34.5976131344,-58.416687637,Argentina,Capital Federal,Palermo,2.0,1.0,1.0,49.0,41.0,169000.0,USD,Oportunidad - CON COCHERA !! Excelente ubicación !,"Para Visitarlo contactarse al 01161534481 Marta ( mensajes o whatsapp) Excelente ubicación a una cuadra y media de av. Córdoba y una de la universidad de Palermo. El departamento cuenta buena distribución, tiene doble mesada ,  cocina a GAS ,  baño completo impecable, Piso de Madera Laqueada-   Balcón corrido cómodo  .  Vista abierta y muy luminoso. !  TODO SOL DE MAÑANA - EL VALOR INCLUYE COCHERA-(La cochera es en P.B , no tiene elvador ni rampa , ademas en el sector cochera se pueden guardar bicicletas) Edificio con Pileta en la terraza y sector Solarium- Sum con cocina y parrilla y Laundry - Posee aire acondicionado split frio/calor.Listo para mudarse - Entrega inmediata-Coordinar visita ***** Contacto: Celular: 11 o 01161534481 Marta ( mensajes o whatsapp) en Facebook o Instagram: onebrokersTasaciones Profesionales. Matricula 4118: Colegio Profesional Inmobiliario",Departamento,Venta
2019-10-17,2019-10-31,2019-10-17,-34.576254493899995,-58.4388934782,Argentina,Capital Federal,Palermo,2.0,1.0,1.0,50.0,47.0,142000.0,USD,Departamento de 2 ambientes en Venta en Palermo hollywood,"Excelente departamento de dos ambientes, ubicado en el exclusivo Barrio de PALERMO HOLLYWOOD. Unidad en desarrollo, precio  de inversión¡¡¡. La presente propiedad cuenta con una superficie cubierta de 47 mts2 y un balcón de 2.5 mts2, cocina y horno electrico, griferias e instalación de sanitarios y aberturas de primer nivel.  Interesante diseño y estilo predominan en el presente proyecto.  OPORTUNIDAD Entrega estimada de posesión.  Diciembre 2020.- Cel:. 15- Se deja constancia que las caracteristicas, medidas, expensas y superficies  consignadas son aproximadas, sujetos a verificación y/o ajuste. El precio del inmueble puede ser modificado sin previo aviso. Fotos de carácter no contractual. Las unidades publicadas están sujetas a disponibilidad.",Departamento,Venta
